1,1266,0.010000
1,2426,0.020000
1,3606,0.030000
1,4764,0.040000
1,5922,0.050000
1,7080,0.060000
1,8239,0.070000
1,9438,0.080000
1,10627,0.090000
1,23786,0.100000
1,25068,0.110000
1,26226,0.120000
1,27384,0.130000
1,28544,0.140000
1,29763,0.150000
1,30920,0.160000
1,32083,0.170000
1,33241,0.180000
1,34400,0.190000
1,47560,0.200000
1,48717,0.210000
1,49896,0.220000
1,51054,0.230000
1,52236,0.240000
1,53394,0.250000
1,54552,0.260000
1,55830,0.270000
1,56989,0.280000
1,58188,0.290000
1,59346,0.300000
1,72511,0.310000
1,73669,0.320000
1,74827,0.330000
1,75986,0.340000
1,77144,0.350000
1,78302,0.360000
1,79582,0.370000
1,80904,0.380000
1,82077,0.390000
1,83235,0.400000
1,96439,0.410000
1,97597,0.420000
1,98754,0.430000
1,99943,0.440000
1,101101,0.450000
1,102259,0.460000
1,103417,0.470000
1,104601,0.480000
1,105759,0.490000
1,106917,0.500000
1,120095,0.510000
1,121256,0.520000
1,122413,0.530000
1,123592,0.540000
1,124750,0.550000
1,125908,0.560000
1,127069,0.570000
1,128349,0.580000
1,129506,0.590000
1,130775,0.600000
1,143934,0.610000
1,145092,0.620000
1,146249,0.630000
1,147432,0.640000
1,148591,0.650000
1,149915,0.660000
1,151089,0.670000
1,152352,0.680000
1,153510,0.690000
1,154667,0.700000
1,167827,0.710000
1,168984,0.720000
1,170157,0.730000
1,171483,0.740000
1,172643,0.750000
1,173801,0.760000
1,174958,0.770000
1,176202,0.780000
1,177360,0.790000
1,178518,0.800000
1,191699,0.810000
1,192857,0.820000
1,194015,0.830000
1,195176,0.840000
1,196359,0.850000
1,197517,0.860000
1,198676,0.870000
1,199879,0.880000
1,201141,0.890000
1,202299,0.900000
1,203460,0.910000
1,216621,0.920000
1,217778,0.930000
1,218937,0.940000
1,220100,0.950000
1,221384,0.960000
1,222541,0.970000
1,223726,0.980000
1,224883,0.990000
1,226042,1.000000
0,12689,0.010000
0,13847,0.020000
0,15005,0.030000
0,16256,0.040000
0,17414,0.050000
0,18571,0.060000
0,19798,0.070000
0,20955,0.080000
0,22113,0.090000
0,23271,0.100000
0,36430,0.110000
0,37588,0.120000
0,38746,0.130000
0,39991,0.140000
0,41159,0.150000
0,42316,0.160000
0,43474,0.170000
0,44802,0.180000
0,45960,0.190000
0,47118,0.200000
0,60288,0.210000
0,61445,0.220000
0,62603,0.230000
0,63762,0.240000
0,64921,0.250000
0,66079,0.260000
0,67237,0.270000
0,68520,0.280000
0,69844,0.290000
0,71001,0.300000
0,84255,0.310000
0,85413,0.320000
0,86571,0.330000
0,87771,0.340000
0,88929,0.350000
0,90103,0.360000
0,91261,0.370000
0,92563,0.380000
0,93818,0.390000
0,94976,0.400000
0,108145,0.410000
0,109303,0.420000
0,110480,0.430000
0,111640,0.440000
0,112815,0.450000
0,113973,0.460000
0,115134,0.470000
0,116311,0.480000
0,117469,0.490000
0,118626,0.500000
0,131786,0.510000
0,132943,0.520000
0,134102,0.530000
0,135260,0.540000
0,136547,0.550000
0,137705,0.560000
0,138862,0.570000
0,140101,0.580000
0,141259,0.590000
0,142417,0.600000
0,155576,0.610000
0,156733,0.620000
0,157891,0.630000
0,159049,0.640000
0,160300,0.650000
0,161457,0.660000
0,162615,0.670000
0,163774,0.680000
0,164932,0.690000
0,166089,0.700000
0,167248,0.710000
0,180450,0.720000
0,181744,0.730000
0,182902,0.740000
0,184162,0.750000
0,185319,0.760000
0,186642,0.770000
0,187874,0.780000
0,189032,0.790000
0,190190,0.800000
0,203525,0.810000
0,204683,0.820000
0,205841,0.830000
0,206999,0.840000
0,208158,0.850000
0,209315,0.860000
0,210483,0.870000
0,211812,0.880000
0,212970,0.890000
0,214293,0.900000
0,215475,0.910000
0,227325,0.920000
0,228503,0.930000
0,229661,0.940000
0,230835,0.950000
0,232062,0.960000
0,233219,0.970000
0,234377,0.980000
0,235547,0.990000
0,236875,1.000000
