0,157117,0.270000
0,158277,0.280000
0,159437,0.290000
0,160597,0.300000
0,161758,0.310000
0,162918,0.320000
0,164095,0.330000
0,189294,0.340000
0,190454,0.350000
0,191614,0.360000
0,192777,0.370000
0,194097,0.380000
0,195257,0.390000
0,196416,0.400000
0,221586,0.410000
0,222746,0.420000
0,223922,0.430000
0,225083,0.440000
0,226243,0.450000
0,227403,0.460000
0,228563,0.470000
0,253749,0.480000
0,254909,0.490000
0,256069,0.500000
0,257262,0.510000
0,258421,0.520000
0,259582,0.530000
0,260741,0.540000
0,286033,0.550000
0,287201,0.560000
0,288361,0.570000
0,289590,0.580000
0,290749,0.590000
0,291909,0.600000
0,317079,0.610000
0,318238,0.620000
0,319398,0.630000
0,320558,0.640000
0,321719,0.650000
0,322879,0.660000
0,324046,0.670000
0,349217,0.680000
0,350377,0.690000
0,351539,0.700000
0,352703,0.710000
0,353961,0.720000
0,355257,0.730000
0,356434,0.740000
0,381604,0.750000
0,382765,0.760000
0,383925,0.770000
0,385202,0.780000
0,386456,0.790000
0,387615,0.800000
0,388775,0.810000
0,414061,0.820000
0,415328,0.830000
0,416488,0.840000
0,417649,0.850000
0,418809,0.860000
0,419968,0.870000
0,445131,0.880000
0,446372,0.890000
0,447531,0.900000
0,448695,0.910000
0,449856,0.920000
0,451015,0.930000
0,452175,0.940000
0,469826,0.950000
0,470986,0.960000
0,472145,0.970000
0,473310,0.980000
0,474470,0.990000
0,475650,1.000000
