2,1300,0.010000
2,2462,0.020000
2,3622,0.030000
2,4911,0.040000
2,6071,0.050000
2,7278,0.060000
2,24466,0.070000
2,25792,0.080000
2,27117,0.090000
2,28413,0.100000
2,29573,0.110000
2,30733,0.120000
2,31893,0.130000
2,49055,0.140000
2,50215,0.150000
2,51397,0.160000
2,52649,0.170000
2,53809,0.180000
2,54969,0.190000
2,72130,0.200000
2,73290,0.210000
2,74451,0.220000
2,75610,0.230000
2,76772,0.240000
2,77949,0.250000
2,79109,0.260000
2,96314,0.270000
2,97474,0.280000
2,98794,0.290000
2,99954,0.300000
2,101302,0.310000
2,102461,0.320000
2,103621,0.330000
2,120914,0.340000
2,122074,0.350000
2,123234,0.360000
2,124463,0.370000
2,125623,0.380000
2,126784,0.390000
2,127979,0.400000
2,145142,0.410000
2,146302,0.420000
2,147462,0.430000
2,148645,0.440000
2,149805,0.450000
2,150964,0.460000
2,168150,0.470000
2,169310,0.480000
2,170470,0.490000
2,171630,0.500000
2,172791,0.510000
2,173951,0.520000
2,175111,0.530000
2,192316,0.540000
2,193475,0.550000
2,194636,0.560000
2,195796,0.570000
2,197111,0.580000
2,198288,0.590000
2,199447,0.600000
2,216619,0.610000
2,217779,0.620000
2,219043,0.630000
2,220205,0.640000
2,221365,0.650000
2,222663,0.660000
2,223824,0.670000
2,241054,0.680000
2,242214,0.690000
2,243538,0.700000
2,244717,0.710000
2,245877,0.720000
2,247037,0.730000
2,264199,0.740000
2,265359,0.750000
2,266519,0.760000
2,267678,0.770000
2,268993,0.780000
2,270152,0.790000
2,271387,0.800000
2,288549,0.810000
2,289726,0.820000
2,291057,0.830000
2,292342,0.840000
2,293502,0.850000
2,294827,0.860000
2,311996,0.870000
2,313156,0.880000
2,314316,0.890000
2,315476,0.900000
2,316729,0.910000
2,318054,0.920000
2,319233,0.930000
2,336488,0.940000
2,337648,0.950000
2,338808,0.960000
2,340118,0.970000
2,341278,0.980000
2,342437,0.990000
2,343597,1.000000
1,9333,0.010000
1,10574,0.020000
1,11734,0.030000
1,13050,0.040000
1,14210,0.050000
1,15370,0.060000
1,32533,0.070000
1,33693,0.080000
1,34852,0.090000
1,36017,0.100000
1,37177,0.110000
1,38510,0.120000
1,39670,0.130000
1,56850,0.140000
1,58116,0.150000
1,59275,0.160000
1,60516,0.170000
1,61756,0.180000
1,62981,0.190000
1,80150,0.200000
1,81310,0.210000
1,82470,0.220000
1,83647,0.230000
1,84808,0.240000
1,85985,0.250000
1,87145,0.260000
1,104433,0.270000
1,105592,0.280000
1,106752,0.290000
1,107928,0.300000
1,109261,0.310000
1,110437,0.320000
1,111597,0.330000
1,128758,0.340000
1,129918,0.350000
1,131079,0.360000
1,132240,0.370000
1,133400,0.380000
1,134559,0.390000
1,135720,0.400000
1,152881,0.410000
1,154060,0.420000
1,155221,0.430000
1,156438,0.440000
1,157598,0.450000
1,158883,0.460000
1,176045,0.470000
1,177205,0.480000
1,178420,0.490000
1,179580,0.500000
1,180848,0.510000
1,182008,0.520000
1,183167,0.530000
1,200380,0.540000
1,201540,0.550000
1,202699,0.560000
1,203859,0.570000
1,205182,0.580000
1,206341,0.590000
1,207501,0.600000
1,224673,0.610000
1,225832,0.620000
1,226992,0.630000
1,228190,0.640000
1,229500,0.650000
1,230659,0.660000
1,231819,0.670000
1,249138,0.680000
1,250298,0.690000
1,251458,0.700000
1,252635,0.710000
1,253795,0.720000
1,254954,0.730000
1,272169,0.740000
1,273328,0.750000
1,274488,0.760000
1,275648,0.770000
1,276809,0.780000
1,277969,0.790000
1,279206,0.800000
1,296424,0.810000
1,297584,0.820000
1,298744,0.830000
1,299920,0.840000
1,301253,0.850000
1,302412,0.860000
1,303572,0.870000
1,320742,0.880000
1,321901,0.890000
1,323061,0.900000
1,324276,0.910000
1,325435,0.920000
1,326595,0.930000
1,327755,0.940000
1,344720,0.950000
1,345880,0.960000
1,347040,0.970000
1,348225,0.980000
1,349430,0.990000
1,350589,1.000000
0,17181,0.010000
0,18505,0.020000
0,19830,0.030000
0,21143,0.040000
0,22304,0.050000
0,23621,0.060000
0,40782,0.070000
0,41942,0.080000
0,43102,0.090000
0,44264,0.100000
0,45424,0.110000
0,46584,0.120000
0,47912,0.130000
0,65083,0.140000
0,66408,0.150000
0,67603,0.160000
0,68839,0.170000
0,69999,0.180000
0,71158,0.190000
0,88320,0.200000
0,89481,0.210000
0,90641,0.220000
0,91934,0.230000
0,93272,0.240000
0,94432,0.250000
0,95592,0.260000
0,112764,0.270000
0,113923,0.280000
0,115084,0.290000
0,116262,0.300000
0,117423,0.310000
0,118722,0.320000
0,119962,0.330000
0,137124,0.340000
0,138305,0.350000
0,139466,0.360000
0,140627,0.370000
0,141944,0.380000
0,143103,0.390000
0,160265,0.400000
0,161425,0.410000
0,162585,0.420000
0,163744,0.430000
0,164906,0.440000
0,166067,0.450000
0,167226,0.460000
0,184390,0.470000
0,185549,0.480000
0,186709,0.490000
0,187886,0.500000
0,189188,0.510000
0,190348,0.520000
0,191574,0.530000
0,208838,0.540000
0,209998,0.550000
0,211158,0.560000
0,212319,0.570000
0,213479,0.580000
0,214639,0.590000
0,215799,0.600000
0,232983,0.610000
0,234183,0.620000
0,235472,0.630000
0,236669,0.640000
0,237863,0.650000
0,239138,0.660000
0,256301,0.670000
0,257461,0.680000
0,258639,0.690000
0,259799,0.700000
0,260962,0.710000
0,262122,0.720000
0,263387,0.730000
0,280549,0.740000
0,281709,0.750000
0,282869,0.760000
0,284030,0.770000
0,285191,0.780000
0,286351,0.790000
0,287510,0.800000
0,304772,0.810000
0,305932,0.820000
0,307093,0.830000
0,308303,0.840000
0,309559,0.850000
0,310719,0.860000
0,311879,0.870000
0,329059,0.880000
0,330219,0.890000
0,331379,0.900000
0,332540,0.910000
0,333699,0.920000
0,334860,0.930000
0,350731,0.940000
0,351892,0.950000
0,353218,0.960000
0,354378,0.970000
0,355538,0.980000
0,356701,0.990000
0,357861,1.000000
