0,1237,0.010000
0,2396,0.020000
0,3629,0.030000
0,4787,0.040000
0,5944,0.050000
0,7257,0.060000
0,8415,0.070000
0,9572,0.080000
0,10747,0.090000
0,12037,0.100000
0,13195,0.110000
0,14369,0.120000
0,15585,0.130000
0,16743,0.140000
0,17900,0.150000
0,19061,0.160000
0,20251,0.170000
0,21408,0.180000
0,22566,0.190000
0,23822,0.200000
0,24980,0.210000
0,26138,0.220000
0,27333,0.230000
0,28491,0.240000
0,29816,0.250000
0,31156,0.260000
0,32449,0.270000
0,33607,0.280000
0,34768,0.290000
0,35927,0.300000
0,37085,0.310000
0,38408,0.320000
0,39567,0.330000
0,40863,0.340000
0,42035,0.350000
0,43215,0.360000
0,44373,0.370000
0,45531,0.380000
0,46689,0.390000
0,47864,0.400000
0,49022,0.410000
0,50205,0.420000
0,51365,0.430000
0,52523,0.440000
0,53681,0.450000
0,54839,0.460000
0,56134,0.470000
0,57457,0.480000
0,58735,0.490000
0,60016,0.500000
0,61181,0.510000
0,62340,0.520000
0,63502,0.530000
0,64660,0.540000
0,65817,0.550000
0,66975,0.560000
0,68134,0.570000
0,69293,0.580000
0,70567,0.590000
0,71823,0.600000
0,72981,0.610000
0,74138,0.620000
0,75297,0.630000
0,76474,0.640000
0,77632,0.650000
0,78790,0.660000
0,80097,0.670000
0,81422,0.680000
0,82605,0.690000
0,83781,0.700000
0,84938,0.710000
0,86096,0.720000
0,87271,0.730000
0,88429,0.740000
0,89587,0.750000
0,90848,0.760000
0,92156,0.770000
0,93479,0.780000
0,94639,0.790000
0,95925,0.800000
0,97083,0.810000
0,98241,0.820000
0,99454,0.830000
0,100680,0.840000
0,101837,0.850000
0,103007,0.860000
0,104326,0.870000
0,105483,0.880000
0,106641,0.890000
0,107907,0.900000
0,109065,0.910000
0,110222,0.920000
0,111406,0.930000
0,112564,0.940000
0,113722,0.950000
0,114883,0.960000
0,116097,0.970000
0,117255,0.980000
0,118413,0.990000
0,119572,1.000000
